time,temp_min_past1h,temp_max_past1h,temp_mean_past1h,temp_grass_mean_past1h,temp_soil_min_past1h,temp_soil_max_past1h,temp_soil_mean_past1h,humidity_past1h,pressure,wind_dir_past1h,wind_speed_past1h,wind_gust_always_past1h,precip_past1h,precip_dur_past1h,radia_glob_past1h,sun_last1h_glob
2002-01-01 00:00:00+00:00,-9.3,6.4,1.25,-0.0625,-0.2,0.1,0.0375,88.70833333333333,,281.6666666666667,6.995833333333334,,2.2,34.0,271.0,0.0
2002-01-02 00:00:00+00:00,-6.3,6.4,-0.8375,-1.9708333333333332,-0.1,0.0,-0.03333333333333333,77.58333333333333,,110.20833333333333,2.6958333333333333,,0.0,0.0,805.0,328.0
2002-01-03 00:00:00+00:00,-7.6,-1.0,-5.166666666666667,-6.9375,-0.2,0.0,-0.10000000000000002,87.45833333333333,,158.625,1.1958333333333333,,0.0,0.0,739.0,278.5
2002-01-04 00:00:00+00:00,-9.3,-1.3,-6.0249999999999995,-7.95,-0.7,-0.2,-0.3333333333333333,80.91666666666667,,221.70833333333334,0.9874999999999999,,0.0,0.0,876.0,355.0
2002-01-05 00:00:00+00:00,-10.6,3.7,-3.466666666666667,-4.3374999999999995,-1.1,-0.4,-0.7541666666666668,92.45833333333333,,239.75,1.8541666666666667,,0.1,1.0,659.0,268.5
2002-01-06 00:00:00+00:00,3.0,5.9,4.404166666666667,3.783333333333333,-0.5,-0.3,-0.41250000000000003,93.58333333333333,,303.0833333333333,3.4958333333333336,,0.1,2.0,308.0,9.5
2002-01-07 00:00:00+00:00,1.3,4.0,2.591666666666667,2.004166666666667,-0.4,-0.3,-0.3458333333333334,92.66666666666667,,291.75,2.225,,0.0,0.0,235.0,0.0
2002-01-08 00:00:00+00:00,2.4,4.7,3.579166666666667,2.9166666666666665,-0.4,-0.3,-0.3,89.25,,260.3333333333333,3.7416666666666667,,0.0,0.0,180.0,2.5
2002-01-09 00:00:00+00:00,1.4,3.1,2.1458333333333335,1.6583333333333332,-0.4,-0.3,-0.3,93.41666666666667,,242.875,3.1875,,0.0,0.0,124.0,0.0
2002-01-10 00:00:00+00:00,-1.5,4.0,1.7375,0.6666666666666666,-0.4,-0.3,-0.3,92.33333333333333,,243.29166666666666,2.183333333333333,,0.0,0.0,158.0,0.0
2002-01-11 00:00:00+00:00,-2.7,0.1,-1.2458333333333333,-1.7333333333333334,-0.3,-0.2,-0.3,98.5,,181.16666666666666,1.8916666666666666,,0.2,4.0,109.0,0.0
2002-01-12 00:00:00+00:00,-2.8,2.1,0.3958333333333333,0.01666666666666669,-0.3,-0.2,-0.23750000000000002,99.04166666666667,,224.25,1.675,,0.0,0.0,413.0,91.5
2002-01-13 00:00:00+00:00,0.8,3.1,1.9041666666666668,1.3916666666666666,-0.3,-0.1,-0.20000000000000004,97.58333333333333,,205.75,3.2541666666666664,,0.0,0.0,377.0,110.0
2002-01-14 00:00:00+00:00,0.6,2.6,1.075,0.7458333333333332,-0.2,-0.1,-0.20000000000000004,95.45833333333333,,206.79166666666666,3.1791666666666667,,0.1,3.0,263.0,29.5
2002-01-15 00:00:00+00:00,1.4,3.2,2.35,1.9791666666666667,-0.2,0.2,-0.09583333333333334,93.91666666666667,,193.33333333333334,4.483333333333333,,0.2,2.0,305.0,17.0
2002-01-16 00:00:00+00:00,1.3,5.2,2.9375,2.5625,0.1,1.5,0.7583333333333333,92.95833333333333,,222.91666666666666,3.220833333333333,,0.30000000000000004,6.0,427.0,78.5
2002-01-17 00:00:00+00:00,4.3,4.9,4.5125,4.208333333333333,1.4,2.7,2.216666666666667,96.04166666666667,,220.83333333333334,5.3999999999999995,,0.2,5.0,177.0,0.0
2002-01-18 00:00:00+00:00,2.0,6.3,4.4875,3.766666666666667,2.1,3.3,2.783333333333333,92.0,,240.91666666666666,4.416666666666667,,1.6,27.0,536.0,110.0
2002-01-19 00:00:00+00:00,2.7,6.6,4.5,3.9791666666666665,2.1,3.2,2.6041666666666665,91.875,,227.45833333333334,5.4875,,3.3,52.0,180.0,0.0
2002-01-20 00:00:00+00:00,4.2,8.3,6.05,5.508333333333333,2.9,4.3,3.391666666666667,90.125,,245.29166666666666,7.0249999999999995,,6.8,92.0,299.0,25.5
2002-01-21 00:00:00+00:00,6.5,8.9,7.6875,7.204166666666667,4.3,5.2,4.7,87.875,,273.3333333333333,7.5249999999999995,,1.1,25.0,548.0,20.0
2002-01-22 00:00:00+00:00,5.9,8.8,6.9375,6.408333333333334,4.5,5.3,4.954166666666667,87.25,,239.29166666666666,8.204166666666667,,2.8,38.0,308.0,10.5
2002-01-23 00:00:00+00:00,5.6,7.7,6.5,6.070833333333333,4.5,5.1,4.745833333333334,87.54166666666667,,236.625,8.191666666666666,,5.0,91.0,289.0,2.0
2002-01-24 00:00:00+00:00,6.5,7.5,7.05,6.525,4.8,5.0,4.875,90.25,,216.25,6.55,,0.6,11.0,15.0,0.0
2002-01-25 00:00:00+00:00,-0.4,1.4,0.8272727272727273,0.2,2.0,2.6,2.272727272727273,84.72727272727273,,237.8181818181818,2.872727272727273,,0.5,6.0,216.0,50.5
2002-01-26 00:00:00+00:00,0.3,8.8,5.770833333333333,5.266666666666667,1.8,4.7,3.266666666666667,91.91666666666667,,225.0,7.6375,,18.0,211.0,390.0,10.5
2002-01-27 00:00:00+00:00,1.6,7.6,4.870833333333334,4.345833333333333,3.6,4.8,4.391666666666667,88.875,,260.0,4.5249999999999995,,2.5,41.0,424.0,41.5
2002-01-28 00:00:00+00:00,4.5,9.5,7.820833333333333,7.2749999999999995,3.6,5.8,4.829166666666667,85.75,,244.29166666666666,11.137500000000001,,10.4,132.0,485.0,43.5
2002-01-29 00:00:00+00:00,4.2,7.9,5.6625000000000005,5.041666666666667,3.6,5.3,4.125,75.875,,270.5416666666667,9.1875,,2.3,28.0,835.0,140.0
2002-01-30 00:00:00+00:00,3.3,9.5,7.266666666666667,6.6499999999999995,3.8,5.6,4.641666666666667,87.33333333333333,,242.125,6.8625,,3.4,48.0,467.0,15.0
2002-01-31 00:00:00+00:00,5.2,8.7,7.029166666666666,6.591666666666666,5.1,6.1,5.5874999999999995,89.83333333333333,,258.5,5.6375,,9.6,115.0,675.0,86.0
2002-02-01 00:00:00+00:00,5.1,10.8,8.029166666666667,7.541666666666667,4.9,6.6,5.504166666666666,86.375,,236.33333333333334,8.924999999999999,,11.0,150.0,1081.0,241.5
2002-02-02 00:00:00+00:00,9.6,12.3,11.108333333333334,10.458333333333334,6.6,7.4,6.933333333333334,73.25,,236.625,9.633333333333333,,1.2,33.0,1297.0,322.0
2002-02-03 00:00:00+00:00,6.0,11.4,8.491666666666667,7.4624999999999995,5.3,7.1,6.1375,75.66666666666667,,196.125,4.191666666666666,,0.0,0.0,1111.0,196.0
2002-02-04 00:00:00+00:00,5.7,9.2,7.133333333333333,6.45,5.3,5.9,5.55,81.375,,223.95833333333334,7.291666666666667,,3.1,53.0,823.0,104.5
2002-02-05 00:00:00+00:00,6.3,9.8,8.345833333333333,7.895833333333333,5.3,6.9,6.220833333333334,92.20833333333333,,220.375,6.741666666666667,,9.299999999999999,107.0,350.0,0.0
2002-02-06 00:00:00+00:00,5.6,8.1,6.9375,6.4624999999999995,5.8,6.6,6.266666666666667,89.5,,215.70833333333334,4.583333333333333,,4.4,54.0,418.0,19.0
2002-02-07 00:00:00+00:00,4.1,7.1,5.591666666666666,5.0874999999999995,4.9,5.8,5.420833333333333,86.25,,258.0,6.004166666666666,,1.7,35.0,622.0,28.5
2002-02-08 00:00:00+00:00,4.7,9.4,7.045833333333333,6.5874999999999995,4.8,6.3,5.483333333333333,86.83333333333333,,259.4166666666667,6.641666666666667,,1.1,16.0,1268.0,248.0
2002-02-09 00:00:00+00:00,5.0,10.0,7.954166666666667,7.4624999999999995,5.3,7.0,6.183333333333334,86.95833333333333,,248.83333333333334,9.629166666666666,,9.1,117.0,560.0,4.0
2002-02-10 00:00:00+00:00,4.0,8.0,5.929166666666667,5.470833333333334,4.6,6.0,5.2875000000000005,86.33333333333333,,261.2916666666667,6.279166666666666,,1.6,27.0,1104.0,143.5
2002-02-11 00:00:00+00:00,4.6,9.8,7.6875,7.183333333333334,5.1,6.8,5.825,89.16666666666667,,242.33333333333334,7.370833333333334,,5.1,97.0,350.0,1.0
2002-02-12 00:00:00+00:00,3.3,8.5,6.616666666666667,5.958333333333333,4.5,6.4,5.720833333333334,85.0,,277.5416666666667,8.170833333333333,,9.1,96.0,482.0,22.0
2002-02-13 00:00:00+00:00,-0.7,6.4,2.725,1.625,2.3,4.5,3.4499999999999997,78.875,,172.875,2.341666666666667,,0.0,0.0,1904.0,502.5
2002-02-14 00:00:00+00:00,-3.0,5.1,0.40416666666666673,-0.9375,1.2,2.3,1.5374999999999999,76.95833333333333,,194.75,1.7375,,0.0,0.0,1974.0,506.5
2002-02-15 00:00:00+00:00,-0.9,5.2,2.375,1.6875,0.8,2.5,1.4625000000000001,88.33333333333333,,256.2916666666667,3.720833333333333,,0.0,0.0,557.0,29.0
2002-02-16 00:00:00+00:00,1.5,5.8,3.5749999999999997,3.3249999999999997,2.5,3.7,3.0208333333333335,89.08333333333333,,258.375,4.958333333333333,,0.0,0.0,544.0,2.5
2002-02-17 00:00:00+00:00,3.3,7.0,4.55,4.291666666666667,2.9,4.8,3.733333333333333,81.33333333333333,,235.08333333333334,4.333333333333333,,0.0,0.0,1107.0,47.0
2002-02-18 00:00:00+00:00,1.0,7.2,4.316666666666667,3.8958333333333335,3.0,5.0,4.079166666666667,86.20833333333333,,263.2083333333333,5.479166666666667,,2.6,41.0,1312.0,184.5
2002-02-19 00:00:00+00:00,-1.3,2.3,0.4875,0.041666666666666664,2.1,3.1,2.3874999999999997,90.29166666666667,,219.20833333333334,4.629166666666666,,10.6,114.0,1647.0,283.5
2002-02-20 00:00:00+00:00,-1.9,3.8,0.35000000000000003,-0.2333333333333333,1.8,2.1,1.9708333333333332,93.79166666666667,,143.83333333333334,6.541666666666667,,6.9,106.0,654.0,11.5
2002-02-21 00:00:00+00:00,-6.9,1.8,-1.875,-3.2458333333333336,1.1,1.8,1.4333333333333333,74.25,,221.04166666666666,4.654166666666667,,0.0,0.0,2320.0,495.5
2002-02-22 00:00:00+00:00,0.0,6.8,2.623809523809524,1.2904761904761906,1.0,1.4,1.1952380952380952,87.19047619047619,,243.28571428571428,10.047619047619047,,5.4,81.0,1208.0,110.0
2002-02-23 00:00:00+00:00,0.1,4.1,1.8499999999999999,0.9833333333333334,1.1,1.4,1.2083333333333333,79.625,,270.2083333333333,7.616666666666667,,3.4,47.0,1508.0,242.0
2002-02-24 00:00:00+00:00,-3.4,3.5,0.3333333333333333,-0.4916666666666667,1.0,1.4,1.1791666666666667,80.29166666666667,,285.125,4.3875,,1.4,19.0,2208.0,422.5
2002-02-25 00:00:00+00:00,-5.3,4.0,-0.225,-1.4708333333333332,0.8,1.2,0.9874999999999999,86.375,,224.54166666666666,3.4125,,1.7000000000000002,29.0,2332.0,384.5
2002-02-26 00:00:00+00:00,0.3,8.5,4.529166666666667,3.6916666666666664,0.7,2.0,1.0791666666666666,93.75,,218.95833333333334,6.120833333333334,,13.7,163.0,500.0,7.0
2002-02-27 00:00:00+00:00,1.5,6.0,3.65,3.0416666666666665,1.5,3.1,2.183333333333333,85.79166666666667,,253.20833333333334,8.049999999999999,,5.7,83.0,911.0,37.0
2002-02-28 00:00:00+00:00,0.7,7.5,3.6916666666666664,3.025,1.3,3.7,2.3625000000000003,83.66666666666667,,249.625,5.654166666666666,,3.0,36.0,1747.0,205.5
2002-03-01 00:00:00+00:00,-2.5,3.8,0.6166666666666667,-0.42083333333333334,1.1,2.8,1.8958333333333333,80.41666666666667,,227.625,2.5333333333333337,,0.1,2.0,2034.0,274.0
2002-03-02 00:00:00+00:00,-2.6,4.6,0.32916666666666666,-0.425,0.6,1.4,0.9541666666666666,87.16666666666667,,270.25,4.929166666666666,,4.6,56.0,1536.0,171.0
2002-03-03 00:00:00+00:00,-4.5,6.1,1.3166666666666667,0.6291666666666665,0.4,2.1,0.9125,88.125,,266.875,4.5625,,1.1,27.0,815.0,0.0
2002-03-04 00:00:00+00:00,4.9,10.5,6.8875,6.591666666666666,2.0,5.2,3.579166666666667,85.66666666666667,,271.2083333333333,6.483333333333333,,0.2,8.0,2031.0,216.5
2002-03-05 00:00:00+00:00,2.4,8.8,5.820833333333333,5.375,3.4,5.3,4.291666666666667,81.08333333333333,,255.75,5.766666666666667,,0.30000000000000004,6.0,2278.0,349.0
2002-03-06 00:00:00+00:00,4.8,8.6,6.6499999999999995,6.116666666666667,3.6,5.1,4.341666666666667,86.54166666666667,,257.375,10.833333333333334,,10.700000000000001,218.0,404.0,0.0
2002-03-07 00:00:00+00:00,3.4,8.3,5.420833333333333,4.991666666666666,3.5,5.9,4.641666666666667,77.25,,294.2083333333333,7.125,,3.1,36.0,2208.0,239.5
2002-03-08 00:00:00+00:00,1.0,8.1,5.819047619047619,5.471428571428571,2.4,5.1,3.9809523809523806,81.85714285714286,,254.76190476190476,5.938095238095238,,0.30000000000000004,9.0,1954.0,191.5
2002-03-09 00:00:00+00:00,-0.5,8.4,5.904166666666666,5.275,3.7,6.0,5.095833333333333,80.16666666666667,,258.8333333333333,7.779166666666666,,3.8000000000000003,58.0,2487.0,298.0
2002-03-10 00:00:00+00:00,-0.3,7.7,3.9416666666666664,3.3874999999999997,2.5,4.9,3.658333333333333,83.58333333333333,,251.95833333333334,6.533333333333334,,5.5,80.0,2150.0,254.0
2002-03-11 00:00:00+00:00,6.0,9.5,7.620833333333334,7.104166666666667,4.2,6.4,5.2124999999999995,83.75,,242.08333333333334,6.516666666666667,,0.2,6.0,1421.0,78.0
2002-03-12 00:00:00+00:00,2.3,10.9,6.720833333333334,5.925,4.4,7.0,5.420833333333333,77.41666666666667,,253.125,3.9416666666666664,,0.1,1.0,3074.0,492.0
2002-03-13 00:00:00+00:00,1.3,6.9,4.008333333333334,3.6291666666666664,3.5,5.4,4.458333333333333,80.45833333333333,,234.0,4.0874999999999995,,0.0,0.0,1765.0,46.0
2002-03-14 00:00:00+00:00,-0.3,3.1,2.0,1.6083333333333334,2.6,4.8,3.970833333333333,79.04166666666667,,61.541666666666664,3.533333333333333,,0.4,10.0,1403.0,70.5
2002-03-15 00:00:00+00:00,0.1,5.6,3.125,2.904166666666667,1.5,4.5,2.85,59.583333333333336,,106.83333333333333,5.379166666666666,,0.0,0.0,3603.0,558.5
2002-03-16 00:00:00+00:00,2.9,4.4,3.4375,3.2541666666666664,2.7,4.0,3.3000000000000003,78.875,,133.75,6.4624999999999995,,0.30000000000000004,6.0,905.0,0.0
2002-03-17 00:00:00+00:00,2.1,3.9,2.954166666666667,2.9375,3.3,4.2,3.6750000000000003,93.83333333333333,,144.08333333333334,3.6958333333333333,,1.4000000000000001,17.0,648.0,0.0
2002-03-18 00:00:00+00:00,3.8,10.3,7.779166666666666,7.5,3.7,6.5,5.154166666666667,94.70833333333333,,186.08333333333334,3.6,,6.2,76.0,968.0,0.0
2002-03-19 00:00:00+00:00,3.5,8.8,6.658333333333334,6.1875,4.5,6.5,5.8625,86.41666666666667,,240.83333333333334,5.545833333333333,,3.4000000000000004,47.0,1026.0,68.0
2002-03-20 00:00:00+00:00,2.1,8.7,4.883333333333334,4.495833333333334,3.5,6.3,4.566666666666666,69.91666666666667,,286.5,7.079166666666667,,0.0,0.0,3934.0,571.5
2002-03-21 00:00:00+00:00,0.4,8.1,4.054166666666666,3.7458333333333336,2.4,5.8,3.9166666666666665,67.75,,293.75,4.820833333333334,,0.0,0.0,3946.0,579.0
2002-03-22 00:00:00+00:00,1.7,7.4,4.0249999999999995,3.6666666666666665,2.9,5.7,4.170833333333333,73.70833333333333,,208.79166666666666,3.891666666666667,,0.2,4.0,2699.0,278.0
2002-03-23 00:00:00+00:00,0.6,6.5,2.970833333333333,2.625,2.4,4.7,3.5875,77.66666666666667,,120.04166666666667,3.8666666666666667,,0.0,0.0,2176.0,228.0
2002-03-24 00:00:00+00:00,-3.1,4.5,0.7916666666666666,0.10833333333333328,1.8,5.8,3.529166666666667,73.20833333333333,,119.125,1.9541666666666666,,0.0,0.0,4595.0,653.5
2002-03-25 00:00:00+00:00,-5.2,6.6,0.8166666666666668,-0.20833333333333334,1.2,4.9,2.7416666666666667,74.45833333333333,,181.79166666666666,1.9375,,0.0,0.0,4453.0,697.0
2002-03-26 00:00:00+00:00,-3.7,6.0,1.75,0.7458333333333332,1.1,3.9,2.5791666666666666,84.45833333333333,,225.29166666666666,2.654166666666667,,0.5,14.0,2222.0,155.0
2002-03-27 00:00:00+00:00,0.6,9.9,4.575,4.045833333333333,3.1,5.9,4.166666666666667,85.66666666666667,,249.66666666666666,1.9416666666666667,,0.0,0.0,1663.0,77.0
2002-03-28 00:00:00+00:00,-0.7,12.2,5.020833333333333,4.3125,2.8,7.2,4.658333333333333,81.70833333333333,,265.25,3.3333333333333335,,0.0,0.0,4232.0,568.0
2002-03-29 00:00:00+00:00,-3.4,13.0,4.891666666666667,3.4375,2.1,7.3,4.55,75.20833333333333,,115.04166666666667,1.325,,0.0,0.0,4219.0,548.5
2002-03-30 00:00:00+00:00,-1.7,14.4,6.3625,4.991666666666666,2.6,7.2,4.945833333333334,74.25,,167.41666666666666,2.629166666666667,,0.0,0.0,3792.0,447.5
2002-03-31 00:00:00+00:00,-0.6,16.2,7.333333333333333,6.245833333333334,4.3,8.4,6.079166666666667,77.58333333333333,,186.45833333333334,2.1875,,0.1,4.0,3064.0,278.5
2002-04-01 00:00:00+00:00,2.2,14.9,8.820833333333333,7.929166666666667,4.8,8.6,6.675,81.16666666666667,,144.875,1.5041666666666667,,0.0,0.0,2403.0,64.0
2002-04-02 00:00:00+00:00,6.7,16.5,10.700000000000001,10.174999999999999,6.4,10.2,8.020833333333334,70.79166666666667,,111.04166666666667,3.154166666666667,,0.0,0.0,3964.0,505.0
2002-04-03 00:00:00+00:00,3.9,12.4,8.2125,7.929166666666667,6.3,9.3,7.529166666666666,64.25,,113.08333333333333,6.0125,,0.0,0.0,4257.0,590.5
2002-04-04 00:00:00+00:00,1.8,10.0,5.866666666666667,5.345833333333334,4.8,8.4,6.416666666666667,65.04166666666667,,95.58333333333333,3.4416666666666664,,0.0,0.0,5009.0,718.0
2002-04-05 00:00:00+00:00,1.8,6.4,4.3999999999999995,4.058333333333334,4.8,7.2,5.791666666666667,65.41666666666667,,83.20833333333333,4.279166666666667,,0.0,0.0,3216.0,372.5
2002-04-06 00:00:00+00:00,-0.9,11.4,5.270833333333333,4.208333333333333,3.0,7.7,5.279166666666667,66.20833333333333,,180.95833333333334,2.5333333333333337,,0.0,0.0,5006.0,712.0
2002-04-07 00:00:00+00:00,-0.9,13.1,6.1125,5.745833333333334,4.0,8.3,6.004166666666666,75.08333333333333,,162.79166666666666,2.725,,0.0,0.0,4266.0,617.0
2002-04-08 00:00:00+00:00,-0.3,7.2,4.5375000000000005,4.466666666666667,5.0,8.1,6.2625,71.125,,117.54166666666667,4.1875,,0.0,0.0,5111.0,756.5
2002-04-09 00:00:00+00:00,-2.2,8.6,3.5375,2.345833333333333,3.5,6.5,4.920833333333333,66.16666666666667,,62.791666666666664,2.475,,0.0,0.0,3498.0,386.5
2002-04-10 00:00:00+00:00,0.5,11.0,6.016666666666667,4.754166666666666,3.3,7.7,5.295833333333333,56.208333333333336,,85.58333333333333,2.1041666666666665,,0.0,0.0,5153.0,745.5
2002-04-11 00:00:00+00:00,-0.5,10.7,6.2,5.166666666666667,3.2,7.1,5.241666666666666,70.70833333333333,,71.125,2.0,,0.6,7.0,3088.0,263.5
2002-04-12 00:00:00+00:00,4.7,12.6,8.387500000000001,8.195833333333333,5.6,8.7,7.075,76.33333333333333,,107.95833333333333,1.7333333333333334,,0.0,0.0,2791.0,86.0
2002-04-13 00:00:00+00:00,4.5,11.2,7.7749999999999995,7.6625000000000005,6.2,8.1,7.0625,81.91666666666667,,86.70833333333333,2.9166666666666665,,0.0,0.0,1644.0,0.0
2002-04-14 00:00:00+00:00,7.2,9.3,8.125,7.933333333333334,6.9,8.0,7.429166666666667,86.5,,60.875,2.1041666666666665,,0.30000000000000004,8.0,1062.0,0.0
2002-04-15 00:00:00+00:00,7.0,8.7,7.658333333333334,7.391666666666667,6.9,7.7,7.2749999999999995,82.04166666666667,,57.416666666666664,2.3541666666666665,,0.2,6.0,1125.0,0.0
2002-04-16 00:00:00+00:00,4.5,10.1,6.366666666666667,6.316666666666666,6.5,8.3,7.245833333333334,77.04166666666667,,60.541666666666664,2.720833333333333,,0.5,8.0,2400.0,22.5
2002-04-17 00:00:00+00:00,4.6,5.7,5.1875,5.083333333333333,6.4,7.0,6.641666666666667,89.625,,84.54166666666667,2.1750000000000003,,0.8,14.0,719.0,0.0
2002-04-18 00:00:00+00:00,4.8,6.9,5.895833333333333,5.9375,6.2,7.2,6.629166666666666,92.25,,112.70833333333333,2.795833333333333,,0.0,0.0,1135.0,0.0
2002-04-19 00:00:00+00:00,3.7,7.1,6.0375000000000005,5.745833333333334,6.3,7.5,6.783333333333334,83.04166666666667,,94.25,1.8958333333333333,,0.0,0.0,1485.0,4.5
2002-04-20 00:00:00+00:00,2.7,14.0,8.345833333333333,7.949999999999999,5.7,10.2,7.7,75.125,,70.79166666666667,1.7249999999999999,,0.0,0.0,5463.0,645.5
2002-04-21 00:00:00+00:00,-0.1,16.6,8.629166666666666,7.691666666666666,5.8,10.3,8.004166666666666,79.66666666666667,,180.45833333333334,1.4791666666666667,,0.0,0.0,4198.0,340.0
2002-04-22 00:00:00+00:00,2.0,17.6,11.275,10.220833333333333,6.1,10.1,8.245833333333334,69.20833333333333,,178.20833333333334,4.491666666666666,,0.0,0.0,4668.0,496.0
2002-04-23 00:00:00+00:00,9.2,15.3,11.525,11.304166666666667,8.5,10.4,9.362499999999999,74.58333333333333,,287.7083333333333,5.0874999999999995,,0.2,3.0,3713.0,172.5
2002-04-24 00:00:00+00:00,6.1,15.4,11.733333333333334,11.1,8.8,10.9,9.7875,78.79166666666667,,304.5,2.9291666666666667,,0.0,0.0,3702.0,344.0
2002-04-25 00:00:00+00:00,3.2,14.6,9.3375,8.995833333333334,7.5,10.4,8.983333333333333,85.0,,253.66666666666666,2.9916666666666667,,0.1,1.0,3122.0,141.0
2002-04-26 00:00:00+00:00,7.2,10.2,8.4625,8.291666666666666,8.5,9.6,9.029166666666667,82.95833333333333,,224.45833333333334,3.5666666666666664,,6.4,10.0,1435.0,0.0
2002-04-27 00:00:00+00:00,2.4,9.2,6.6375,6.404166666666666,7.5,9.2,8.341666666666667,76.58333333333333,,271.9166666666667,5.612500000000001,,1.6,20.0,4138.0,33.0
2002-04-28 00:00:00+00:00,0.3,8.8,6.276190476190477,5.742857142857143,6.2,7.9,7.180952380952381,88.66666666666667,,174.71428571428572,5.328571428571429,,0.5,8.0,2081.0,22.0
2002-04-29 00:00:00+00:00,5.5,12.3,8.283333333333333,8.225,7.7,9.4,8.295833333333333,81.58333333333333,,197.08333333333334,5.766666666666667,,3.4,6.0,4461.0,43.5
2002-04-30 00:00:00+00:00,6.6,12.5,9.068181818181818,8.763636363636364,7.5,9.2,8.35,79.31818181818181,,205.6818181818182,7.195454545454546,,3.5,13.0,3040.0,28.5
2002-05-01 00:00:00+00:00,6.7,13.5,10.382608695652175,9.97391304347826,8.3,10.0,9.004347826086956,79.1304347826087,,210.7826086956522,5.634782608695652,,4.1,10.0,3954.0,29.5
2002-05-02 00:00:00+00:00,4.3,11.9,9.2125,9.633333333333333,7.6,11.6,9.583333333333334,81.33333333333333,,139.375,2.5875,,0.5,9.0,5367.0,129.0
2002-05-03 00:00:00+00:00,9.0,15.5,11.68695652173913,12.056521739130435,9.4,12.7,10.97391304347826,80.8695652173913,,203.47826086956522,2.5521739130434784,,0.1,2.0,3290.0,46.0
2002-05-04 00:00:00+00:00,7.6,13.8,10.770833333333334,10.783333333333333,9.9,12.0,10.887500000000001,78.70833333333333,,74.08333333333333,3.525,,0.0,0.0,2783.0,11.5
2002-05-05 00:00:00+00:00,9.7,10.8,10.229166666666666,9.954166666666667,9.9,10.7,10.120833333333334,87.83333333333333,,62.166666666666664,3.829166666666667,,0.1,1.0,768.0,0.0
2002-05-06 00:00:00+00:00,9.7,16.2,12.270833333333334,11.954166666666666,9.5,13.3,11.0375,65.33333333333333,,64.125,2.566666666666667,,0.4,9.0,4741.0,426.5
2002-05-07 00:00:00+00:00,8.9,14.2,11.229166666666666,11.241666666666667,10.1,13.6,11.654166666666667,69.29166666666667,,76.16666666666667,1.9458333333333335,,0.4,6.0,4645.0,256.5
2002-05-08 00:00:00+00:00,7.9,13.5,10.120833333333334,9.466666666666667,9.9,12.2,10.983333333333334,85.33333333333333,,82.29166666666667,1.8416666666666666,,0.0,0.0,2784.0,188.5
2002-05-09 00:00:00+00:00,7.5,20.7,15.033333333333333,14.554166666666667,9.3,14.8,11.9125,72.125,,77.20833333333333,3.0375,,0.0,0.0,6699.0,857.5
2002-05-10 00:00:00+00:00,10.7,19.7,14.745833333333332,14.6625,11.0,15.1,12.845833333333333,64.20833333333333,,101.83333333333333,5.033333333333333,,0.0,0.0,6824.0,864.0
2002-05-11 00:00:00+00:00,10.4,20.1,15.262500000000001,15.191666666666668,11.2,15.8,13.3125,73.25,,104.70833333333333,3.733333333333333,,0.1,2.0,6647.0,867.0
2002-05-12 00:00:00+00:00,4.7,14.2,12.26086956521739,11.591304347826087,11.0,13.7,12.726086956521739,81.04347826086956,,242.82608695652175,2.726086956521739,,0.0,0.0,1468.0,24.0
2002-05-13 00:00:00+00:00,2.5,17.9,10.6875,10.4375,9.2,15.4,11.983333333333334,70.625,,214.125,2.0416666666666665,,0.0,0.0,7138.0,815.0
2002-05-14 00:00:00+00:00,8.4,15.6,12.495833333333332,11.970833333333333,10.9,12.7,11.841666666666667,80.58333333333333,,185.04166666666666,5.0625,,1.2999999999999998,16.0,2692.0,122.0
2002-05-15 00:00:00+00:00,8.3,17.2,12.579166666666666,12.475000000000001,10.5,13.9,12.108333333333334,77.20833333333333,,252.375,5.145833333333333,,1.1,7.0,5236.0,365.0
2002-05-16 00:00:00+00:00,9.9,16.2,13.266666666666666,13.083333333333334,11.5,13.4,12.4,84.5,,263.8333333333333,4.725,,1.1,16.0,2467.0,24.5
2002-05-17 00:00:00+00:00,6.2,18.0,12.549999999999999,12.216666666666667,11.0,15.2,12.783333333333333,69.29166666666667,,196.54166666666666,3.016666666666667,,0.0,0.0,6238.0,545.0
2002-05-18 00:00:00+00:00,3.1,18.4,12.6,12.041666666666666,9.7,15.6,12.504166666666668,64.75,,135.41666666666666,2.1416666666666666,,0.0,0.0,7603.0,812.5
2002-05-19 00:00:00+00:00,8.3,15.3,12.691666666666668,11.820833333333333,11.9,13.0,12.458333333333334,87.75,,194.41666666666666,1.7750000000000001,,5.4,71.0,1208.0,45.5
2002-05-20 00:00:00+00:00,8.0,19.9,14.066666666666668,14.366666666666667,11.0,15.8,13.225,80.875,,143.20833333333334,3.016666666666667,,0.0,0.0,5166.0,289.5
2002-05-21 00:00:00+00:00,10.2,18.9,14.516666666666666,14.620833333333332,12.0,16.0,13.862499999999999,72.66666666666667,,121.125,5.791666666666667,,0.0,0.0,7164.0,833.5
2002-05-22 00:00:00+00:00,12.6,22.3,17.282608695652176,17.295652173913044,12.6,16.4,14.4,75.08695652173913,,120.43478260869566,5.839130434782609,,4.2,28.0,6382.0,638.5
2002-05-23 00:00:00+00:00,12.7,18.6,15.174999999999999,15.104166666666666,13.9,15.9,14.924999999999999,90.70833333333333,,163.20833333333334,1.2249999999999999,,4.8,66.0,2095.0,10.0
