time,temp_min_daily,temp_max_daily,temp_mean_daily,temp_grass_mean_daily,temp_soil_min_daily,temp_soil_max_daily,temp_soil_mean_daily,humidity_daily,wind_direction_daily,wind_gust_max_daily,wind_speed_daily,precip_total_daily,precip_duration_daily,radiation_global_daily,sunshine_duration_daily,KarupBro,ET0
2002-01-01,-9.3,6.4,1.25,-0.0625,-0.2,0.1,0.0375,88.70833333333333,281.6666666666667,10.879999999999999,6.995833333333334,2.2,34.0,271.0,0.0,1829.75,17.801203336896123
2002-01-02,-6.3,6.4,-0.8375,-1.9708333333333328,-0.1,0.0,-0.0333333333333333,77.58333333333333,110.20833333333331,10.995000000000001,2.6958333333333333,0.0,0.0,805.0,328.0,7279.46,68.96902648467561
2002-01-03,-7.6,-1.0,-5.166666666666667,-6.9375,-0.2,0.0,-0.1,87.45833333333333,158.625,12.765000000000002,1.1958333333333333,0.0,0.0,739.0,278.5,5261.85,61.660887118382625
2002-01-04,-9.3,-1.3,-6.025,-7.95,-0.7,-0.2,-0.3333333333333333,80.91666666666667,221.70833333333331,13.415000000000001,0.9875,0.0,0.0,876.0,355.0,2951.97,72.20845200646342
2002-01-05,-10.6,3.7,-3.466666666666667,-4.3375,-1.1,-0.4,-0.7541666666666668,92.45833333333331,239.75,11.115,1.8541666666666667,0.1,1.0,659.0,268.5,1868.53,54.7098773389405
2002-01-06,3.0,5.9,4.404166666666667,3.783333333333333,-0.5,-0.3,-0.4125,93.58333333333331,303.0833333333333,9.97,3.4958333333333336,0.1,2.0,308.0,9.5,1790.0,30.757318059528348
2002-01-07,1.3,4.0,2.591666666666667,2.004166666666667,-0.4,-0.3,-0.3458333333333334,92.66666666666669,291.75,10.875000000000004,2.225,0.0,0.0,235.0,0.0,2320.0,24.673210277822555
2002-01-08,2.4,4.7,3.579166666666667,2.9166666666666665,-0.4,-0.3,-0.3,89.25,260.3333333333333,12.349999999999998,3.7416666666666663,0.0,0.0,180.0,2.5,2030.0,17.1477768824916
2002-01-09,1.4,3.1,2.145833333333333,1.6583333333333332,-0.4,-0.3,-0.3,93.41666666666669,242.875,12.554999999999998,3.1875,0.0,0.0,124.0,0.0,1950.0,11.643546712056034
2002-01-10,-1.5,4.0,1.7375,0.6666666666666666,-0.4,-0.3,-0.3,92.33333333333331,243.29166666666663,13.040000000000001,2.183333333333333,0.0,0.0,158.0,0.0,1808.86,16.110671905154497
2002-01-11,-2.7,0.1,-1.2458333333333331,-1.7333333333333334,-0.3,-0.2,-0.3,98.5,181.16666666666663,13.675,1.8916666666666664,0.2,4.0,109.0,0.0,1677.05,10.010354588359576
2002-01-12,-2.8,2.1,0.3958333333333333,0.0166666666666666,-0.3,-0.2,-0.2375,99.04166666666669,224.25,13.479999999999999,1.675,0.0,0.0,413.0,91.5,1499.72,41.84138044799309
2002-01-13,0.8,3.1,1.9041666666666668,1.3916666666666666,-0.3,-0.1,-0.2,97.58333333333331,205.75,11.865000000000002,3.2541666666666664,0.0,0.0,377.0,110.0,1445.42,34.412781859637555
2002-01-14,0.6,2.6,1.075,0.7458333333333332,-0.2,-0.1,-0.2,95.45833333333331,206.79166666666663,11.25,3.1791666666666667,0.1,3.0,263.0,29.5,1507.95,23.355853398318814
2002-01-15,1.4,3.2,2.35,1.9791666666666667,-0.2,0.2,-0.0958333333333333,93.91666666666669,193.33333333333331,10.665000000000001,4.483333333333333,0.2,2.0,305.0,17.0,1629.4,25.4744791859663
2002-01-16,1.3,5.2,2.9375,2.5625,0.1,1.5,0.7583333333333333,92.95833333333331,222.91666666666663,12.190000000000001,3.220833333333333,0.3,6.0,427.0,78.5,1883.89,41.03551118773657
2002-01-17,4.3,4.9,4.5125,4.208333333333333,1.4,2.7,2.216666666666667,96.04166666666669,220.83333333333331,10.684999999999999,5.4,0.2,5.0,177.0,0.0,2059.32,15.166476674352145
2002-01-18,2.0,6.3,4.4875,3.766666666666667,2.1,3.3,2.783333333333333,92.0,240.91666666666663,10.695,4.416666666666667,1.6,27.0,536.0,110.0,2344.32,49.49273249370983
2002-01-19,2.7,6.6,4.5,3.9791666666666665,2.1,3.2,2.6041666666666665,91.875,227.45833333333331,11.135000000000002,5.4875,3.3,52.0,180.0,0.0,2469.9,15.457056738187717
2002-01-20,4.2,8.3,6.05,5.508333333333333,2.9,4.3,3.391666666666667,90.125,245.29166666666663,10.75,7.025,6.8,92.0,299.0,25.5,2818.95,24.613379689476456
2002-01-21,6.5,8.9,7.6875,7.204166666666667,4.3,5.2,4.7,87.875,273.3333333333333,10.48,7.524999999999999,1.1,25.0,548.0,20.0,4335.83,46.724158752716114
2002-01-22,5.9,8.8,6.9375,6.408333333333334,4.5,5.3,4.954166666666667,87.25,239.29166666666663,8.815,8.204166666666667,2.8,38.0,308.0,10.5,3705.48,24.661826215433297
2002-01-23,5.6,7.7,6.5,6.070833333333333,4.5,5.1,4.745833333333334,87.54166666666667,236.625,8.875,8.191666666666666,5.0,91.0,289.0,2.0,3653.01,22.709851869545528
2002-01-24,6.5,7.5,7.05,6.525,4.8,5.0,4.875,90.25,216.25,9.735000000000001,6.55,0.6,11.0,15.0,0.0,4706.04,1.7270491392625884
2002-01-25,-0.4,1.4,0.8272727272727273,0.2,2.0,2.6,2.272727272727273,84.72727272727273,237.8181818181818,9.860000000000001,2.872727272727273,0.5,6.0,216.0,50.5,5567.91,19.774355736930033
2002-01-26,0.3,8.8,5.770833333333333,5.266666666666667,1.8,4.7,3.266666666666667,91.91666666666669,225.0,10.239999999999998,7.6375,18.0,211.0,390.0,10.5,6624.2,30.23841006772724
2002-01-27,1.6,7.6,4.870833333333334,4.345833333333333,3.6,4.8,4.391666666666667,88.875,260.0,10.304999999999998,4.525,2.5,41.0,424.0,41.5,9850.07,39.60675076377401
2002-01-28,4.5,9.5,7.820833333333333,7.274999999999999,3.6,5.8,4.829166666666667,85.75,244.29166666666663,10.475,11.1375,10.4,132.0,485.0,43.5,9232.38,34.176839223070644
2002-01-29,4.2,7.9,5.6625000000000005,5.041666666666667,3.6,5.3,4.125,75.875,270.5416666666667,11.575,9.1875,2.3,28.0,835.0,140.0,8687.3,59.016515228633644
2002-01-30,3.3,9.5,7.266666666666667,6.65,3.8,5.6,4.641666666666667,87.33333333333333,242.125,12.645,6.8625,3.4,48.0,467.0,15.0,6692.88,40.85760338439478
2002-01-31,5.2,8.7,7.029166666666666,6.591666666666666,5.1,6.1,5.5875,89.83333333333333,258.5,12.304999999999998,5.6375,9.6,115.0,675.0,86.0,7862.99,63.263226489697104
2002-02-01,5.1,10.8,8.029166666666667,7.541666666666667,4.9,6.6,5.504166666666666,86.375,236.33333333333331,11.879999999999999,8.924999999999999,11.0,150.0,1081.0,241.5,9289.18,85.57829457897229
2002-02-02,9.6,12.3,11.108333333333334,10.458333333333334,6.6,7.4,6.933333333333334,73.25,236.625,11.099999999999998,9.633333333333333,1.2,33.0,1297.0,322.0,9585.01,113.61649560514734
2002-02-03,6.0,11.4,8.491666666666667,7.462499999999999,5.3,7.1,6.1375,75.66666666666667,196.125,11.315,4.191666666666666,0.0,0.0,1111.0,196.0,7625.33,123.54418082007125
2002-02-04,5.7,9.2,7.133333333333333,6.45,5.3,5.9,5.55,81.375,223.95833333333331,10.754999999999999,7.291666666666667,3.1,53.0,823.0,104.5,5492.51,69.5259831440371
2002-02-05,6.3,9.8,8.345833333333333,7.895833333333333,5.3,6.9,6.220833333333334,92.20833333333331,220.375,10.805000000000001,6.741666666666667,9.3,107.0,350.0,0.0,7271.82,32.26694361125739
2002-02-06,5.6,8.1,6.9375,6.4625,5.8,6.6,6.266666666666667,89.5,215.70833333333331,9.605,4.583333333333333,4.4,54.0,418.0,19.0,8251.52,42.40173682916946
2002-02-07,4.1,7.1,5.591666666666666,5.0875,4.9,5.8,5.420833333333333,86.25,258.0,11.875,6.004166666666666,1.7,35.0,622.0,28.5,7930.52,53.48880462455359
2002-02-08,4.7,9.4,7.045833333333333,6.5875,4.8,6.3,5.483333333333333,86.83333333333333,259.4166666666667,11.495000000000001,6.641666666666667,1.1,16.0,1268.0,248.0,6655.33,110.62628612236814
2002-02-09,5.0,10.0,7.954166666666667,7.462499999999999,5.3,7.0,6.183333333333334,86.95833333333333,248.83333333333331,11.575,9.629166666666666,9.1,117.0,560.0,4.0,7031.38,42.77490192191593
2002-02-10,4.0,8.0,5.929166666666667,5.470833333333334,4.6,6.0,5.2875000000000005,86.33333333333333,261.2916666666667,10.540000000000001,6.279166666666666,1.6,27.0,1104.0,143.5,8335.58,94.09807663818269
2002-02-11,4.6,9.8,7.6875,7.183333333333334,5.1,6.8,5.825,89.16666666666667,242.33333333333331,10.059999999999999,7.370833333333334,5.1,97.0,350.0,1.0,7634.29,30.265543319482603
2002-02-12,3.3,8.5,6.616666666666667,5.958333333333333,4.5,6.4,5.720833333333334,85.0,277.5416666666667,9.834999999999999,8.170833333333333,9.1,96.0,482.0,22.0,8505.62,37.8178273227763
2002-02-13,-0.7,6.4,2.725,1.625,2.3,4.5,3.45,78.875,172.875,8.580000000000002,2.341666666666667,0.0,0.0,1904.0,502.5,7573.07,197.89752069189754
2002-02-14,-3.0,5.1,0.4041666666666667,-0.9375,1.2,2.3,1.5375,76.95833333333333,194.75,9.665,1.7375,0.0,0.0,1974.0,506.5,5338.12,198.8247406683093
2002-02-15,-0.9,5.2,2.375,1.6875,0.8,2.5,1.4625,88.33333333333333,256.2916666666667,10.955,3.720833333333333,0.0,0.0,557.0,29.0,4173.13,49.86213574427832
2002-02-16,1.5,5.8,3.575,3.325,2.5,3.7,3.020833333333333,89.08333333333333,258.375,10.774999999999999,4.958333333333333,0.0,0.0,544.0,2.5,3663.71,46.212777439256065
2002-02-17,3.3,7.0,4.55,4.291666666666667,2.9,4.8,3.733333333333333,81.33333333333333,235.08333333333331,10.674999999999999,4.333333333333333,0.0,0.0,1107.0,47.0,3295.89,103.31438672937743
2002-02-18,1.0,7.2,4.316666666666667,3.8958333333333335,3.0,5.0,4.079166666666667,86.20833333333333,263.2083333333333,10.455,5.479166666666667,2.6,41.0,1312.0,184.5,3010.63,110.22424227502341
2002-02-19,-1.3,2.3,0.4875,0.0416666666666666,2.1,3.1,2.3875,90.29166666666669,219.20833333333331,9.120000000000001,4.629166666666666,10.6,114.0,1647.0,283.5,4197.78,123.72749149963235
2002-02-20,-1.9,3.8,0.35,-0.2333333333333333,1.8,2.1,1.9708333333333328,93.79166666666669,143.83333333333334,10.59,6.541666666666667,6.9,106.0,654.0,11.5,5746.98,41.811680296105244
2002-02-21,-6.9,1.8,-1.875,-3.2458333333333336,1.1,1.8,1.4333333333333331,74.25,221.04166666666663,10.944999999999997,4.654166666666667,0.0,0.0,2320.0,495.5,4896.58,154.70866063788816
2002-02-22,0.0,6.8,2.623809523809524,1.2904761904761906,1.0,1.4,1.1952380952380952,87.19047619047619,243.28571428571428,12.985000000000003,10.047619047619047,5.4,81.0,1208.0,110.0,5878.15,68.97181663692363
2002-02-23,0.1,4.1,1.85,0.9833333333333334,1.1,1.4,1.2083333333333333,79.625,270.2083333333333,12.804999999999998,7.616666666666667,3.4,47.0,1508.0,242.0,10563.61,96.52745723244402
2002-02-24,-3.4,3.5,0.3333333333333333,-0.4916666666666667,1.0,1.4,1.1791666666666667,80.29166666666667,285.125,12.359999999999998,4.3875,1.4,19.0,2208.0,422.5,9823.49,168.39587641264265
2002-02-25,-5.3,4.0,-0.225,-1.4708333333333332,0.8,1.2,0.9875,86.375,224.54166666666663,11.169999999999998,3.4125,1.7000000000000002,29.0,2332.0,384.5,7392.88,189.82257549807034
2002-02-26,0.3,8.5,4.529166666666667,3.6916666666666655,0.7,2.0,1.0791666666666666,93.75,218.95833333333331,9.335,6.120833333333334,13.7,163.0,500.0,7.0,8412.49,40.46053704986909
2002-02-27,1.5,6.0,3.65,3.0416666666666665,1.5,3.1,2.183333333333333,85.79166666666667,253.20833333333331,9.809999999999999,8.049999999999999,5.7,83.0,911.0,37.0,12427.27,62.04252640235848
2002-02-28,0.7,7.5,3.6916666666666655,3.025,1.3,3.7,2.3625000000000003,83.66666666666667,249.625,9.965,5.654166666666666,3.0,36.0,1747.0,205.5,11459.52,140.6655707302001
2002-03-01,-2.5,3.8,0.6166666666666667,-0.4208333333333333,1.1,2.8,1.8958333333333333,80.41666666666667,227.625,10.275000000000002,2.5333333333333337,0.1,2.0,2034.0,274.0,9957.7,188.8677216502699
2002-03-02,-2.6,4.6,0.3291666666666666,-0.425,0.6,1.4,0.9541666666666666,87.16666666666667,270.25,9.1,4.929166666666666,4.6,56.0,1536.0,171.0,8018.02,111.65436471124413
2002-03-03,-4.5,6.1,1.3166666666666669,0.6291666666666665,0.4,2.1,0.9125,88.125,266.875,9.465000000000002,4.5625,1.1,27.0,815.0,0.0,6600.08,64.2919356826974
2002-03-04,4.9,10.5,6.8875,6.591666666666666,2.0,5.2,3.579166666666667,85.66666666666667,271.2083333333333,10.255000000000003,6.483333333333333,0.2,8.0,2031.0,216.5,6288.89,177.62735581425525
2002-03-05,2.4,8.8,5.820833333333333,5.375,3.4,5.3,4.291666666666667,81.08333333333333,255.75,9.935,5.766666666666667,0.3,6.0,2278.0,349.0,5370.77,200.1358410254033
2002-03-06,4.8,8.6,6.65,6.116666666666667,3.6,5.1,4.341666666666667,86.54166666666667,257.375,9.03,10.833333333333334,10.7,218.0,404.0,0.0,6172.09,27.46663896759576
2002-03-07,3.4,8.3,5.420833333333333,4.991666666666666,3.5,5.9,4.641666666666667,77.25,294.2083333333333,9.779999999999998,7.125,3.1,36.0,2208.0,239.5,8361.43,173.3470086118076
2002-03-08,1.0,8.1,5.819047619047619,5.471428571428571,2.4,5.1,3.980952380952381,81.85714285714286,254.7619047619048,9.91,5.938095238095238,0.3,9.0,1954.0,191.5,6598.22,169.54195773781842
2002-03-09,-0.5,8.4,5.904166666666666,5.275,3.7,6.0,5.095833333333333,80.16666666666667,258.8333333333333,10.264999999999999,7.779166666666666,3.8,58.0,2487.0,298.0,5870.2,190.90306595364765
2002-03-10,-0.3,7.7,3.9416666666666655,3.3875,2.5,4.9,3.658333333333333,83.58333333333333,251.95833333333331,11.879999999999999,6.533333333333334,5.5,80.0,2150.0,254.0,5094.92,163.91243269614716
2002-03-11,6.0,9.5,7.620833333333334,7.104166666666667,4.2,6.4,5.2125,83.75,242.08333333333331,11.104999999999999,6.516666666666667,0.2,6.0,1421.0,78.0,5291.77,128.25420723617327
2002-03-12,2.3,10.9,6.720833333333334,5.925,4.4,7.0,5.420833333333333,77.41666666666667,253.125,10.895000000000003,3.9416666666666655,0.1,1.0,3074.0,492.0,4546.03,323.7541117666374
2002-03-13,1.3,6.9,4.008333333333334,3.6291666666666655,3.5,5.4,4.458333333333333,80.45833333333333,234.0,10.69,4.0875,0.0,0.0,1765.0,46.0,3837.02,163.96507725646518
2002-03-14,-0.3,3.1,2.0,1.6083333333333334,2.6,4.8,3.970833333333333,79.04166666666667,61.54166666666666,10.655000000000001,3.533333333333333,0.4,10.0,1403.0,70.5,3257.88,125.44608954775187
2002-03-15,0.1,5.6,3.125,2.904166666666667,1.5,4.5,2.85,59.583333333333336,106.83333333333331,11.965,5.379166666666666,0.0,0.0,3603.0,558.5,2879.02,288.8455273841584
2002-03-16,2.9,4.4,3.4375,3.2541666666666664,2.7,4.0,3.3000000000000003,78.875,133.75,11.889999999999999,6.4625,0.3,6.0,905.0,0.0,2648.5,68.225935383821
2002-03-17,2.1,3.9,2.954166666666667,2.9375,3.3,4.2,3.675,93.83333333333331,144.08333333333334,13.239999999999998,3.695833333333333,1.4,17.0,648.0,0.0,2428.79,59.485021658030256
2002-03-18,3.8,10.3,7.779166666666666,7.5,3.7,6.5,5.154166666666667,94.70833333333331,186.08333333333331,11.405000000000001,3.6,6.2,76.0,968.0,0.0,2513.21,109.33295572062896
2002-03-19,3.5,8.8,6.658333333333334,6.1875,4.5,6.5,5.8625,86.41666666666667,240.83333333333331,11.185,5.545833333333333,3.4000000000000004,47.0,1026.0,68.0,3869.9,95.20071403215171
2002-03-20,2.1,8.7,4.883333333333334,4.495833333333334,3.5,6.3,4.566666666666666,69.91666666666667,286.5,10.545,7.079166666666667,0.0,0.0,3934.0,571.5,3376.52,301.76570617899347
2002-03-21,0.4,8.1,4.054166666666666,3.7458333333333336,2.4,5.8,3.9166666666666665,67.75,293.75,12.440000000000001,4.820833333333334,0.0,0.0,3946.0,579.0,2706.95,344.9463436318034
2002-03-22,1.7,7.4,4.025,3.6666666666666665,2.9,5.7,4.170833333333333,73.70833333333333,208.79166666666663,11.164999999999997,3.891666666666667,0.2,4.0,2699.0,278.0,2312.5,255.19228038258512
2002-03-23,0.6,6.5,2.970833333333333,2.625,2.4,4.7,3.5875,77.66666666666667,120.04166666666669,10.440000000000001,3.8666666666666663,0.0,0.0,2176.0,228.0,2004.66,196.8764842738681
2002-03-24,-3.1,4.5,0.7916666666666666,0.1083333333333332,1.8,5.8,3.529166666666667,73.20833333333333,119.125,9.485000000000001,1.9541666666666664,0.0,0.0,4595.0,653.5,1840.64,458.4853971530799
2002-03-25,-5.2,6.6,0.8166666666666668,-0.2083333333333333,1.2,4.9,2.7416666666666667,74.45833333333333,181.79166666666663,10.24,1.9375,0.0,0.0,4453.0,697.0,1739.95,445.6693415406424
2002-03-26,-3.7,6.0,1.75,0.7458333333333332,1.1,3.9,2.5791666666666666,84.45833333333333,225.29166666666663,9.705000000000002,2.654166666666667,0.5,14.0,2222.0,155.0,1676.59,214.11617336471235
2002-03-27,0.6,9.9,4.575,4.045833333333333,3.1,5.9,4.166666666666667,85.66666666666667,249.66666666666663,9.425,1.9416666666666669,0.0,0.0,1663.0,77.0,1597.34,194.3014909790288
2002-03-28,-0.7,12.2,5.020833333333333,4.3125,2.8,7.2,4.658333333333333,81.70833333333333,265.25,11.215000000000002,3.333333333333333,0.0,0.0,4232.0,568.0,1523.22,438.3507285176237
2002-03-29,-3.4,13.0,4.891666666666667,3.4375,2.1,7.3,4.55,75.20833333333333,115.04166666666669,11.65,1.325,0.0,0.0,4219.0,548.5,1461.14,533.6167205502893
2002-03-30,-1.7,14.4,6.3625,4.991666666666666,2.6,7.2,4.945833333333334,74.25,167.41666666666666,10.739999999999998,2.629166666666667,0.0,0.0,3792.0,447.5,1408.7,442.808200698086
2002-03-31,-0.6,16.2,7.333333333333333,6.245833333333334,4.3,8.4,6.079166666666667,77.58333333333333,186.45833333333331,9.75,2.1875,0.1,4.0,3064.0,278.5,1355.54,387.1136460799036
2002-04-01,2.2,14.9,8.820833333333333,7.929166666666667,4.8,8.6,6.675,81.16666666666667,144.875,10.779999999999998,1.5041666666666669,0.0,0.0,2403.0,64.0,1287.53,341.78706555952556
2002-04-02,6.7,16.5,10.7,10.175,6.4,10.2,8.020833333333334,70.79166666666667,111.04166666666669,10.400000000000002,3.154166666666667,0.0,0.0,3964.0,505.0,1231.7,517.1952304178814
2002-04-03,3.9,12.4,8.2125,7.929166666666667,6.3,9.3,7.529166666666666,64.25,113.08333333333331,9.820000000000002,6.0125,0.0,0.0,4257.0,590.5,1177.5,407.2425403423122
2002-04-04,1.8,10.0,5.866666666666667,5.345833333333334,4.8,8.4,6.416666666666667,65.04166666666667,95.58333333333331,11.785,3.4416666666666664,0.0,0.0,5009.0,718.0,1128.07,532.1446946900244
2002-04-05,1.8,6.4,4.4,4.058333333333334,4.8,7.2,5.791666666666667,65.41666666666667,83.20833333333333,11.489999999999998,4.279166666666667,0.0,0.0,3216.0,372.5,1082.64,298.88434064942237
2002-04-06,-0.9,11.4,5.270833333333333,4.208333333333333,3.0,7.7,5.279166666666667,66.20833333333333,180.95833333333331,10.59,2.5333333333333337,0.0,0.0,5006.0,712.0,1026.75,565.5072732483256
2002-04-07,-0.9,13.1,6.1125,5.745833333333334,4.0,8.3,6.004166666666666,75.08333333333333,162.79166666666666,11.815000000000001,2.725,0.0,0.0,4266.0,617.0,992.65,488.78427238970085
2002-04-08,-0.3,7.2,4.5375000000000005,4.466666666666667,5.0,8.1,6.2625,71.125,117.54166666666669,10.93,4.1875,0.0,0.0,5111.0,756.5,944.73,480.81844517450287
2002-04-09,-2.2,8.6,3.5375,2.345833333333333,3.5,6.5,4.920833333333333,66.16666666666667,62.79166666666666,11.09,2.475,0.0,0.0,3498.0,386.5,920.95,370.81774131891865
2002-04-10,0.5,11.0,6.016666666666667,4.754166666666666,3.3,7.7,5.295833333333333,56.208333333333336,85.58333333333333,10.52,2.1041666666666665,0.0,0.0,5153.0,745.5,878.53,625.4265397368299
2002-04-11,-0.5,10.7,6.2,5.166666666666667,3.2,7.1,5.241666666666666,70.70833333333333,71.125,11.065,2.0,0.6,7.0,3088.0,263.5,885.0,381.4008063897133
2002-04-12,4.7,12.6,8.387500000000001,8.195833333333333,5.6,8.7,7.075,76.33333333333333,107.95833333333331,11.105000000000002,1.7333333333333334,0.0,0.0,2791.0,86.0,903.03,382.5128513586123
2002-04-13,4.5,11.2,7.774999999999999,7.6625,6.2,8.1,7.0625,81.91666666666667,86.70833333333333,9.965,2.9166666666666665,0.0,0.0,1644.0,0.0,868.43,197.32428238818073
2002-04-14,7.2,9.3,8.125,7.933333333333334,6.9,8.0,7.429166666666667,86.5,60.875,9.345,2.1041666666666665,0.3,8.0,1062.0,0.0,839.82,139.21034517578036
2002-04-15,7.0,8.7,7.658333333333334,7.391666666666667,6.9,7.7,7.274999999999999,82.04166666666667,57.41666666666666,9.72,2.3541666666666665,0.2,6.0,1125.0,0.0,809.67,141.71907135978572
2002-04-16,4.5,10.1,6.366666666666667,6.316666666666666,6.5,8.3,7.245833333333334,77.04166666666667,60.54166666666666,9.860000000000003,2.720833333333333,0.5,8.0,2400.0,22.5,787.99,278.02597759004084
2002-04-17,4.6,5.7,5.1875,5.083333333333333,6.4,7.0,6.641666666666667,89.625,84.54166666666667,11.145,2.1750000000000003,0.8,14.0,719.0,0.0,777.03,84.02335178843343
2002-04-18,4.8,6.9,5.895833333333333,5.9375,6.2,7.2,6.629166666666666,92.25,112.70833333333331,10.675,2.795833333333333,0.0,0.0,1135.0,0.0,772.76,128.09732778032497
2002-04-19,3.7,7.1,6.0375000000000005,5.745833333333334,6.3,7.5,6.783333333333334,83.04166666666667,94.25,9.964999999999998,1.8958333333333333,0.0,0.0,1485.0,4.5,751.72,184.31249728884467
2002-04-20,2.7,14.0,8.345833333333333,7.949999999999999,5.7,10.2,7.7,75.125,70.79166666666667,9.370000000000001,1.725,0.0,0.0,5463.0,645.5,723.39,747.8881615847907
2002-04-21,-0.1,16.6,8.629166666666666,7.691666666666666,5.8,10.3,8.004166666666666,79.66666666666667,180.45833333333331,9.625,1.4791666666666667,0.0,0.0,4198.0,340.0,694.88,594.66579939497
2002-04-22,2.0,17.6,11.275,10.220833333333331,6.1,10.1,8.245833333333334,69.20833333333333,178.20833333333334,9.876666666666667,4.491666666666666,0.0,0.0,4668.0,496.0,691.38,560.2231681345323
2002-04-23,9.2,15.3,11.525,11.304166666666667,8.5,10.4,9.3625,74.58333333333333,287.7083333333333,10.568333333333332,5.0875,0.2,3.0,3713.0,172.5,690.4,431.10815511309295
2002-04-24,6.1,15.4,11.733333333333334,11.1,8.8,10.9,9.7875,78.79166666666667,304.5,10.208823529411765,2.9291666666666667,0.0,0.0,3702.0,344.0,671.37,509.0033745830803
2002-04-25,3.2,14.6,9.3375,8.995833333333334,7.5,10.4,8.983333333333333,85.0,253.66666666666663,9.569313725490197,2.9916666666666667,0.1,1.0,3122.0,141.0,663.06,393.4646245885621
2002-04-26,7.2,10.2,8.4625,8.291666666666666,8.5,9.6,9.029166666666669,82.95833333333333,224.45833333333331,8.514803921568626,3.5666666666666664,6.4,10.0,1435.0,0.0,670.66,167.1250487573978
2002-04-27,2.4,9.2,6.6375,6.404166666666666,7.5,9.2,8.341666666666667,76.58333333333333,271.9166666666667,9.39529411764706,5.612500000000001,1.6,20.0,4138.0,33.0,963.84,380.54743290356794
2002-04-28,0.3,8.8,6.276190476190477,5.742857142857143,6.2,7.9,7.180952380952381,88.66666666666667,174.71428571428572,9.06078431372549,5.328571428571429,0.5,8.0,2081.0,22.0,793.79,192.4383250153991
2002-04-29,5.5,12.3,8.283333333333333,8.225,7.7,9.4,8.295833333333333,81.58333333333333,197.08333333333331,9.706274509803922,5.766666666666667,3.4,6.0,4461.0,43.5,909.3,434.6364330209005
2002-04-30,6.6,12.5,9.068181818181818,8.763636363636364,7.5,9.2,8.35,79.31818181818181,205.6818181818182,10.21176470588235,7.195454545454546,3.5,13.0,3040.0,28.5,960.78,278.52593247021167
2002-05-01,6.7,13.5,10.382608695652175,9.97391304347826,8.3,10.0,9.004347826086956,79.1304347826087,210.7826086956522,9.507254901960787,5.634782608695652,4.1,10.0,3954.0,29.5,1228.58,423.0558883204714
2002-05-02,4.3,11.9,9.2125,9.633333333333333,7.6,11.6,9.583333333333334,81.33333333333333,139.375,8.712745098039216,2.5875,0.5,9.0,5367.0,129.0,1173.24,697.5529230971267
2002-05-03,9.0,15.5,11.68695652173913,12.056521739130435,9.4,12.7,10.97391304347826,80.8695652173913,203.4782608695652,9.738235294117647,2.5521739130434784,0.1,2.0,3290.0,46.0,980.76,466.0783017213921
2002-05-04,7.6,13.8,10.770833333333334,10.783333333333331,9.9,12.0,10.8875,78.70833333333333,74.08333333333333,9.99705882352941,3.525,0.0,0.0,2783.0,11.5,866.07,353.2270980577141
2002-05-05,9.7,10.8,10.229166666666666,9.954166666666667,9.9,10.7,10.120833333333334,87.83333333333333,62.16666666666666,9.395882352941175,3.829166666666667,0.1,1.0,768.0,0.0,805.78,93.56916653927549
2002-05-06,9.7,16.2,12.270833333333334,11.954166666666666,9.5,13.3,11.0375,65.33333333333333,64.125,10.031578947368422,2.566666666666667,0.4,9.0,4741.0,426.5,757.88,683.5401972816115
2002-05-07,8.9,14.2,11.229166666666666,11.241666666666667,10.1,13.6,11.654166666666669,69.29166666666667,76.16666666666667,10.526315789473681,1.9458333333333333,0.4,6.0,4645.0,256.5,712.22,683.8600227849856
2002-05-08,7.9,13.5,10.120833333333334,9.466666666666669,9.9,12.2,10.983333333333334,85.33333333333333,82.29166666666667,10.942105263157895,1.8416666666666663,0.0,0.0,2784.0,188.5,696.72,399.5402884107745
2002-05-09,7.5,20.7,15.033333333333331,14.554166666666667,9.3,14.8,11.9125,72.125,77.20833333333333,9.873684210526317,3.0375,0.0,0.0,6699.0,857.5,680.77,1011.384960448235
2002-05-10,10.7,19.7,14.745833333333332,14.6625,11.0,15.1,12.845833333333331,64.20833333333333,101.83333333333331,10.294736842105264,5.033333333333333,0.0,0.0,6824.0,864.0,641.52,889.3346259550314
2002-05-11,10.4,20.1,15.2625,15.191666666666668,11.2,15.8,13.3125,73.25,104.70833333333331,9.994736842105265,3.733333333333333,0.1,2.0,6647.0,867.0,605.0,960.9295057142695
2002-05-12,4.7,14.2,12.26086956521739,11.591304347826089,11.0,13.7,12.72608695652174,81.04347826086956,242.82608695652172,10.378947368421052,2.726086956521739,0.0,0.0,1468.0,24.0,601.57,208.97708020997544
2002-05-13,2.5,17.9,10.6875,10.4375,9.2,15.4,11.983333333333334,70.625,214.125,9.563157894736843,2.0416666666666665,0.0,0.0,7138.0,815.0,580.79,1023.875242301713
2002-05-14,8.4,15.6,12.495833333333332,11.970833333333331,10.9,12.7,11.841666666666669,80.58333333333333,185.04166666666663,10.4,5.0625,1.2999999999999998,16.0,2692.0,122.0,580.71,324.27456198678226
2002-05-15,8.3,17.2,12.579166666666666,12.475,10.5,13.9,12.108333333333334,77.20833333333333,252.375,9.973684210526315,5.145833333333333,1.1,7.0,5236.0,365.0,568.47,628.3889406226921
